지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg)678,2019-01-02,-3.5,-7.4,114,1.8,1319,0,10.4,1931,2.5,301.6
678,2023-04-04,12.2,7.6,647,18.3,1419,0,5.5,2235,.7,211.8
678,2023-04-05,11.7,8.8,609,16.9,1631,22,10.9,1344,1.1,189.4
678,2023-04-06,9.7,7.2,621,14.5,1457,1,14.8,946,2.8,236.1
678,2023-04-07,8.9,4.2,2355,15.8,1326,0,15.4,2221,4.1,242.6
678,2023-04-08,7.2,.8,557,13.9,1416,0,15.1,1145,4.2,295.9
678,2023-04-09,11.2,5.1,451,18.2,1248,0,17.1,2352,3.1,251.9
678,2023-04-10,13.5,8,314,19.7,1357,0,18.7,1807,5.9,216.4
678,2023-04-11,14.1,8.9,2340,20.2,1221,10.5,21.1,842,5.9,243.8
678,2023-04-12,9.3,2.6,504,15.4,1301,0,18.7,204,4.4,294.3
678,2023-04-13,12.7,5.5,512,19.1,1310,0,15.1,106,2.8,219.3
678,2023-04-14,12.4,7.6,2219,18.7,1404,0,10.3,1028,1.6,233.1
678,2023-04-15,6.9,4.4,2301,12.4,1156,2.5,3.3,1220,.5,85.9
678,2023-04-16,5.8,3.2,2214,8.5,1447,3.5,8.5,2001,.6,278.9
678,2023-04-17,9.9,3.4,558,16.8,1312,0,7.4,404,.9,296.7
678,2023-04-18,10.2,6.6,338,17,1601,9.5,7.3,2056,1,290.3
678,2023-04-19,14.2,9.5,58,19.2,1311,0,10.1,2330,1.1,185.7
678,2023-04-20,17.6,10.6,2341,21.8,1409,0,19.4,311,4.2,279.1
678,2023-04-21,10.1,5.7,2036,13.9,1228,0,6,836,1.1,49.9
678,2023-04-22,8.7,4.6,249,14.2,1059,0,6.8,1253,1.2,51.4
678,2023-04-23,9.5,4.6,513,14.9,1206,0,5.1,1130,.8,96.5
678,2023-04-24,9.4,5.9,2152,13.6,1558,0,4.6,1233,.6,65.2
678,2023-04-25,8.9,6.8,512,11.5,908,0,7.8,936,1.2,241.2
678,2023-04-26,8,4.4,2210,13.3,1351,0,15.9,529,2.7,233.8
678,2023-04-27,13.3,4.4,35,20.4,1250,0,10.5,1158,1.5,193.5
678,2023-04-28,16.8,9.6,524,23.8,1329,0,11.7,2106,2.1,201.1
678,2023-04-29,13.2,7.5,2356,19.2,1233,2,18,2317,2.8,235.9
678,2023-04-30,11.3,6.7,0,16,1548,4.5,18.6,1407,4.9,206.6
678,2023-05-01,10.9,5.3,234,16.9,1300,4.5,10.8,1129,2.3,281.3
678,2023-05-02,16,9.7,604,22.3,1421,0,7.7,117,1.8,252.5
678,2023-05-03,18.8,11.8,215,24.4,1149,0,13.8,2334,1.8,232.8
678,2023-05-04,19,14.4,627,23,1156,0,12.1,305,1.4,231.9
678,2023-05-05,14.1,9,2333,20.7,832,13.5,12.4,200,.8,237
678,2023-05-06,7.2,4.9,2352,9.3,17,58,8.2,519,1.6,298.4
678,2023-05-07,7.3,4,2354,11.9,1351,0,5.3,1255,1,61
678,2023-05-08,13.1,4,335,18.6,1251,0,11.9,2127,1.6,234.3
678,2023-05-09,19,11.2,506,24.9,1207,0,11,2214,3,236.1
678,2023-05-10,15.3,9.4,514,21.5,1108,0,6.4,31,.8,267.6
678,2023-05-11,13.7,10.3,2212,18.9,1308,0,4.7,1415,.6,65.7
678,2023-05-12,17.4,11.6,25,23.2,1223,0,7.9,1140,1.2,242.1
678,2023-05-13,15.5,10.4,533,20.6,1114,0,7.5,113,.8,289.4
678,2023-05-14,16.2,10.8,505,21,1232,0,7.3,2226,1.2,284.6
678,2023-05-15,19.8,11.6,351,25.8,1502,0,14.1,2317,2.4,236.9
678,2023-05-16,24.2,19.8,147,29.2,1331,0,16.1,32,4.8,232.4
678,2023-05-17,21.5,14.4,605,28.1,1417,0,12.3,123,1.8,211.3
678,2023-05-18,17.3,13.6,2326,20.6,937,0,9.4,41,1.2,227.7
678,2023-05-19,12.3,10.6,2149,14.4,1629,4.5,4.6,510,.6,295
678,2023-05-20,18.2,10.2,453,24.7,1557,0,16.7,2351,1.8,272.4
678,2023-05-21,18.2,15.9,2254,22.6,1432,0,17.7,254,4.1,229.3
678,2023-05-22,13.9,9,2306,18.6,1309,0,7.3,1403,1.3,71.8
678,2023-05-23,14.5,8.5,210,21.6,1211,0,6,1325,1,62.6
678,2023-05-24,18,10.9,439,24.4,1302,0,6.2,2059,1.2,254.4
678,2023-05-25,18.2,12.9,601,23.9,1306,0,7,932,.9,205.3
678,2023-05-26,19.2,13.6,349,25.1,1546,0,9.8,856,1.9,204.9
678,2023-05-27,18.6,16,2133,23.5,941,2.5,10.2,625,1.4,266.1
678,2023-05-28,16.6,14.8,413,20,1218,7,8.2,905,.5,204.7
678,2023-05-29,16.7,13.9,2242,18.8,1603,12.5,2.7,2309,.3,300.8
678,2023-05-30,14.1,10.6,2135,19.2,1414,0,3.6,1910,.7,248.1
678,2023-05-31,16.8,10.4,405,22.3,1356,0,5.2,1426,.8,65.3
678,2023-06-01,18.4,15,208,24.9,1259,0,8.6,1033,.9,241.1
678,2023-06-02,18.6,13.3,2016,23.9,1229,0,11.4,438,1.2,256
678,2023-06-03,19.2,12.1,450,25.8,1347,0,9.4,1908,1.6,295
678,2023-06-04,21,16.3,614,26.7,1313,0,10.2,1300,3.3,214.5
678,2023-06-05,20.9,17.7,500,26.5,1343,0,15.1,2345,3.6,237.6
678,2023-06-06,19.7,14.3,333,25.2,1114,0,14.7,9,2.2,232.8
678,2023-06-07,21,15.6,452,26.1,1554,0,15.9,2310,3.3,239.4
678,2023-06-08,21.2,16.4,2129,27.8,1406,0,14.3,53,2.3,277
678,2023-06-09,18.2,12,335,23.2,1301,51,9.6,634,1.3,246.1
678,2023-06-10,18.5,14.7,2240,24.4,1033,7,6.4,240,1,288.5
678,2023-06-11,16.4,13.1,400,23,1220,19,4.4,1304,.6,81
678,2023-06-12,16.6,13.8,338,19.5,1154,0,3.1,1211,.4,63.9
678,2023-06-13,17.1,13.7,2349,21.9,1050,1,5.7,2018,.5,296.1
678,2023-06-14,15.5,12.9,2156,19.9,916,2.5,3.8,1408,.7,66.6
678,2023-06-15,16.5,13.3,132,21.5,1216,0,3.5,1245,.5,84
678,2023-06-16,23,16.2,137,27.8,1515,0,9.8,1958,1.3,254.2
678,2023-06-17,24.8,20.2,2251,31.2,1128,0,7.7,535,1.3,238.6
678,2023-06-18,22.4,18.6,2357,26.8,918,0,4.7,355,.7,294.6
678,2023-06-19,19.3,15.9,2351,24.3,1232,0,3.9,1050,.3,65.5
678,2023-06-20,17.6,14.9,459,20.4,955,0,3.1,1512,.3,141.8
678,2023-06-21,16.2,14.4,2344,18.3,1135,51.5,3.7,602,.3,295.5
678,2023-06-22,17.5,13.8,450,23.6,1133,7.5,8.6,1119,.6,273
678,2023-06-23,,14.6,526,21.1,1200,0,2.9,1415,.5,97.3
678,2023-06-24,19.5,14.3,253,24.6,1409,0,3.7,1105,.6,95.8
678,2023-06-25,21.8,17.8,449,27.1,1339,0,2.9,1427,.5,92.7
678,2023-06-26,19.5,16.9,220,22.1,1711,41,4.5,1953,.3,244
678,2023-06-27,22.8,20.3,535,26.9,1508,11,16.4,1209,2.7,250.4
678,2023-06-28,24.5,20.8,106,28.1,1337,0,14.9,2152,3.1,250.8
678,2023-06-29,21.4,18.5,2201,25,1039,36,12.6,118,1.7,273.6
678,2023-06-30,18.4,16.8,0,20.5,1200,23,3.3,917,.2,287.7
678,2023-07-01,22.8,16.5,458,27.6,1548,0,12.7,2157,1.3,243.6
678,2023-07-02,23.7,20.4,2223,29,1044,0,10.4,154,1.2,232.6
678,2023-07-03,21,19.1,2358,24.2,1149,0,2.3,1106,.3,97.3
678,2023-07-04,21,18.3,42,23.4,1612,11,3.6,2305,.3,37.8
678,2023-07-05,23.2,20.6,2347,27.4,1555,9,17.9,906,2.6,241.3
678,2023-07-06,24.2,20.5,7,27.3,1526,0,15.3,2213,5.4,256.9
678,2023-07-07,21.9,17.6,0,27.4,1245,0,11.6,24,1,293.8
678,2023-07-08,19.4,15.9,356,22.2,930,0,3.7,1242,.4,75.5
678,2023-07-09,21.2,18.3,525,24.2,1108,31,10,1356,1.2,298.7
678,2023-07-10,24.2,18.6,928,27.5,1622,3.5,14.3,1318,3.7,297.1
678,2023-07-11,21.9,18.4,1803,27.4,934,8.5,15.3,2342,3.4,238
678,2023-07-12,23.2,20.7,2047,27.1,1022,0,13,9,1.3,236.9
678,2023-07-13,22.2,20.7,1,25.1,1126,11.5,4.8,1607,.5,260.8
678,2023-07-14,23.4,20.6,523,26.2,1207,13,11.3,1142,1,239.5
678,2023-07-15,22.9,21.5,1226,24.5,1450,10,11.8,2153,1.9,316.9
678,2023-07-16,22.9,21.4,4,25.6,1614,0,13.6,229,1.6,228.9
678,2023-07-17,24,21.2,400,27.8,1052,2,8.5,142,1.4,188.3
678,2023-07-18,21.2,18.9,2329,23.1,417,16.5,7.8,750,.9,203.9
678,2023-07-19,20.9,18.5,208,24.9,1231,0,3.4,1308,.4,51
678,2023-07-20,23.2,18.9,39,27.1,1028,0,3.7,456,.6,297.9
678,2023-07-21,22.3,19.8,355,26.1,1258,0,2.9,1323,.3,79.2
678,2023-07-22,23.7,19.5,28,27.4,1312,0,5.9,2218,.6,292.2
678,2023-07-23,24,22.2,1918,26.8,1130,.5,10.7,803,1.4,161
678,2023-07-24,23.8,21.7,312,28.4,1622,5.5,7.7,1535,1,198
678,2023-07-25,25.7,22.6,353,30.5,1322,0,14.4,2212,2.1,258
678,2023-07-26,24.8,21,1930,31,1510,1.5,12.2,331,1.8,241.1
678,2023-07-27,25.8,21.4,325,31.1,1510,0,7.3,1321,1.3,253.4
678,2023-07-28,26.2,21.7,505,32.1,1111,0,6,1719,1,230
678,2023-07-29,25.9,22.3,435,30.5,1158,0,4.1,1428,.6,80.9
678,2023-07-30,25.8,21.2,204,30.7,1256,0,5.3,612,.8,311.6
678,2023-07-31,25.5,21.9,2219,29.6,1047,0,6.2,548,.7,258.6
678,2023-08-01,25.5,21.4,514,30,1148,0,3.9,2224,.7,239.2
678,2023-08-02,27.7,23.6,2327,32.8,1218,0,8.4,127,1.7,238.1
678,2023-08-03,27.5,24.5,15,32.1,1325,0,13.2,633,2.4,244.3
678,2023-08-04,27.7,23.9,2244,32,1458,0,14.3,351,1.8,227.4
678,2023-08-05,27,22.5,2351,33.5,1213,0,8.7,920,.9,274.1
678,2023-08-06,23.9,22.2,514,27.8,1138,32.5,3.5,2018,.4,67.9
678,2023-08-07,21.7,19.9,2013,23.1,833,24,4.7,1051,.4,29.6
678,2023-08-08,19.9,18.4,2318,21.3,1356,3.5,4,2229,.3,284
678,2023-08-09,19.2,18.6,12,20.4,1649,61,5.5,2157,.4,321.6
678,2023-08-10,21.1,18.4,1146,26.7,2101,150.5,16.2,1330,2.4,288.1
678,2023-08-11,,,,,,0,,,,
678,2023-08-12,20.6,19.6,426,24.2,1036,1,2.3,26,.3,290.6
678,2023-08-13,20.6,19.6,449,23,845,.5,2.1,852,.1,78.5
678,2023-08-14,20.5,19.4,531,22.3,1729,1,2.2,1421,.1,204.6
678,2023-08-15,19.7,18.6,2144,21.3,942,2,4.8,946,.4,76.2
678,2023-08-16,20.2,18.6,20,23.1,1115,.5,3.1,1413,.3,66.6
678,2023-08-17,21.4,18.4,147,25.8,1156,0,3,627,.4,305.3
678,2023-08-18,21.5,18.7,510,26.7,1255,0,2.7,1310,.4,71.4
678,2023-08-19,22.1,19.6,548,26.7,1223,0,2.4,1240,.3,76.9
678,2023-08-20,22.4,20.2,7,25.9,1325,28,3.7,1507,.5,204.1
678,2023-08-21,24.5,20.3,133,29.8,1408,0,5.6,2353,.6,219.6
678,2023-08-22,25.6,22.5,446,31.5,1410,0,8.5,1113,1.2,160.9
678,2023-08-23,23.2,18.1,2142,31.1,1149,13,4.9,1643,.8,304.6
678,2023-08-24,20.1,18.5,601,21.9,1325,47.5,2.6,105,.2,229.9
678,2023-08-25,22.7,19.4,439,28.8,1408,11,7.6,1344,.9,236.3
678,2023-08-26,21.8,17.7,526,27.3,1046,0,4.9,55,.7,248.4
678,2023-08-27,20,17.1,606,23.6,1359,0,2.9,35,.5,246.8
678,2023-08-28,19.1,17.5,548,20.7,2349,7,3.4,1529,.4,293.4
678,2023-08-29,23.5,19.7,351,28.2,1019,2,10.3,1023,1.6,216.5
678,2023-08-30,20.7,18.7,2358,23.3,1,28.5,7.6,654,.8,208.9
678,2023-08-31,19.7,16.8,2304,24.2,1456,0,6.8,432,.8,293
678,2023-09-01,20.1,15.8,535,26.5,1222,0,4.8,31,1,288.8
678,2023-09-02,20.3,16.7,413,24.5,1117,0,5.3,109,.6,293.1
678,2023-09-03,19.8,18.2,502,21.8,1526,1,2.3,1531,.3,54.3
678,2023-09-04,20.4,18.7,307,24.3,1305,1,2,1619,.3,74.1
678,2023-09-05,20.5,17.7,2328,23.7,1226,0,2.6,1429,.4,78.3
678,2023-09-06,19.4,16.6,2349,23.5,958,1,5,1413,.6,75.8
678,2023-09-07,18.3,15.1,2206,24.1,1258,0,3.9,1317,.7,78.3
678,2023-09-08,18.6,15.2,521,24.4,1334,0,3.4,1229,.7,44.3
678,2023-09-09,18.9,14.4,557,24.7,1320,0,3.4,1218,.7,81.1
678,2023-09-10,18.6,13.9,546,24.6,1243,0,3.5,1256,.6,63.3
678,2023-09-11,20.1,16.4,348,25.4,1358,0,4.3,2331,.5,288.2
678,2023-09-12,22.1,19.1,206,27.2,1208,0,6.4,944,1.2,202
678,2023-09-13,17.8,16.1,2023,20.8,242,60.5,3,1014,.3,34.2
678,2023-09-14,17.4,16.3,1,18.4,1139,10,5.7,903,.9,17.6
678,2023-09-15,18.5,17.5,458,19.4,1451,15.5,3.3,209,.3,306.8
678,2023-09-16,19.2,18.6,456,20.1,1205,7,1.6,1201,.1,68.4
678,2023-09-17,19.3,18.3,2139,20.8,1219,7,2.4,655,.3,210.7
678,2023-09-18,21.9,18.6,513,26.7,1220,.5,7.5,2351,.7,160.9
678,2023-09-19,22.2,17.7,633,27.2,1151,0,11.4,535,2.3,245.2
678,2023-09-20,17.3,14.9,2230,22.2,214,94,7,57,.8,291.5
678,2023-09-21,13.9,11.4,2320,18,1212,11,6.6,219,1.1,54.3
678,2023-09-22,16.1,11,105,21.6,1242,0,5.1,2211,.9,281.7
678,2023-09-23,16.1,13.3,338,21.7,1140,6.5,4.9,548,.8,302.6
678,2023-09-24,15.6,12.4,647,20.1,1124,0,4.2,1347,.6,14.8
678,2023-09-25,16.9,14.4,644,22.1,1145,7,4,1335,.5,84.4
678,2023-09-26,17.1,15.8,1,18.4,1344,17,2.4,1540,.1,36.2
678,2023-09-27,17.8,16.9,2225,19.2,1457,13,3.7,2309,.3,280.6
678,2023-09-28,19.9,15.6,2347,25.8,1304,0,10.3,922,2,281.8
678,2023-09-29,16.8,14.2,629,21.8,1231,0,5.3,109,.9,297.6
678,2023-09-30,16.4,13.1,504,22.2,1333,2.5,10.1,611,1.7,278.2
678,2023-10-01,15.3,11.5,228,19.6,1321,0,9.6,547,1.9,262
678,2023-10-02,14.3,9.3,543,20.9,1201,0,6.9,134,1.3,255.3
678,2023-10-03,14.4,10.8,53,19.1,1113,0,7.5,2006,.9,235.2
678,2023-10-04,15.5,10.2,420,21.9,1213,0,13.1,1827,1.9,244.8
678,2023-10-05,12,7.2,623,16.6,1329,0,7.8,325,1.7,264.2
678,2023-10-06,11.7,6.9,605,17.7,1234,0,4.1,1357,.8,61.4
678,2023-10-07,13.4,9.6,404,18.8,1135,0,4,1215,.8,81.1
678,2023-10-08,12.8,11.1,1,15.6,1319,.5,3.2,1719,.6,306.1
678,2023-10-09,13.2,10.6,223,16.7,1240,0,2.8,1241,.6,28.1
678,2023-10-10,12.8,9.6,619,18.5,1156,2.5,10,17,1.4,305.8
678,2023-10-11,13.3,9.6,521,19.5,1251,0,3.9,1246,1,87.2
678,2023-10-12,14,10,652,19.2,1212,0,5.1,145,.9,278.8
678,2023-10-13,14.3,11,648,19.3,1241,0,4.6,2358,.6,259.2
678,2023-10-14,12.8,10,209,17.6,1121,2,7.7,1254,1,223.2
678,2023-10-15,14.5,10.6,357,18.7,1209,0,12.8,2138,3.5,240.1
678,2023-10-16,12.4,9.9,2356,16.8,952,0,11.6,9,1.4,241
678,2023-10-17,11.4,7.2,531,18.1,1321,0,5.5,44,1,289.7
678,2023-10-18,15.7,8.9,30,22.6,1337,0,13.2,1732,2.4,193.9
678,2023-10-19,14.7,13,2311,16.5,1452,0,13.2,348,2.8,255.2
678,2023-10-20,10.4,5.4,1952,14.7,1159,0,10.7,2048,2.3,287.5
678,2023-10-21,7.6,2.8,509,13.6,1341,0,11.1,1059,2.3,201.4
678,2023-10-22,11.7,5,24,17.5,1153,0,13.4,1919,2.8,246.9
678,2023-10-23,14.1,10,628,19.9,1244,0,9.5,2348,2,240.8
678,2023-10-24,14.1,11.6,1804,19.5,1308,0,10.9,221,2.6,238.7
678,2023-10-25,16,10.8,522,21.3,1338,0,12.6,2240,2.3,246.5
678,2023-10-26,15.3,10.6,2140,20.5,1232,2.5,13.8,2052,3.4,236.3
678,2023-10-27,9.4,6.6,2136,14.7,122,32,11.3,653,1.3,318.2
678,2023-10-28,9.6,6.8,20,15.9,1223,3,5,411,.7,293.1
678,2023-10-29,10.7,6.5,249,16.1,1235,0,4.7,2323,.8,270.5
678,2023-10-30,14.9,9.3,655,20.8,1330,0,5.5,447,1.4,297.5
678,2023-10-31,16.1,11.7,426,21.7,1330,0,16,2338,3.3,284.2
678,2023-11-01,16.4,13.6,519,18.9,1229,0,17.1,1841,4,200.9
678,2023-11-02,19.4,15.1,217,23.4,1415,0,16.7,2011,4,232.5
678,2023-11-03,17.3,13.6,2339,22.4,1345,13,20.6,706,4,295.1
678,2023-11-07,,,,,,0,,,,
678,2023-11-08,8.3,3.9,521,13.9,1224,0,3.1,1203,.6,98.6
678,2023-11-09,12.9,5.6,211,18.1,1454,0,14.3,1245,2.5,202.4
678,2023-11-10,7.2,2.1,2355,13.1,3,0,10.1,548,2.1,263
678,2023-11-11,2.7,-1.2,658,8,1427,0,8.7,2043,1.2,253.6
678,2023-11-12,1.7,-1.7,642,6.1,1449,0,8.5,1251,2.1,201.8
678,2023-11-13,2.7,-2.1,537,8.1,1303,0,12.2,2105,2.6,239.7
678,2023-11-14,4.7,.1,534,10.8,1343,0,9.3,14,1.8,200.5
678,2023-11-15,5.8,.6,623,12.4,1239,0,8.2,2117,1.1,252.9
678,2023-11-16,5.7,2.2,217,8.1,1345,0,11.3,2256,1.4,245.9
678,2023-11-17,1.7,-3.9,2359,6.8,1114,0,11.8,1310,2.4,215.9
678,2023-11-18,-.4,-5.7,601,4,1520,0,17.4,2050,5.4,255.3
678,2023-11-19,5.5,-.4,54,9.6,1412,0,15.9,1639,3.2,153.8
678,2023-11-20,5.3,0,557,11.1,1257,0,7.3,2144,1.3,308.5
678,2023-11-21,10.4,2.9,31,16.6,1410,0,9.9,1058,1.5,259.4
678,2023-11-22,11.9,5.6,707,16.8,1344,0,13.1,2214,2.1,231.2
678,2023-11-23,9.9,2.7,2354,16.6,1333,0,16.4,531,4.3,235.1
678,2023-11-24,-1.3,-4.5,2331,2.8,2,0,11,653,2.3,242.6
678,2023-11-25,-1.8,-6.5,616,3.1,1401,0,7.3,106,.9,263.5
678,2023-11-26,3.6,-1.1,6,8.5,1409,0,7.9,500,1.9,289.3
678,2023-11-27,5.2,3.2,218,6.1,29,1,9.8,833,2.4,247.8
678,2023-11-28,.8,-2.2,2215,4.4,1,0,15.2,1342,2.6,298.8
678,2023-11-29,-1.2,-4.6,2352,3,1324,0,16.1,1809,3.9,227.6
678,2023-11-30,-4.8,-8.8,710,-.7,1302,0,12.7,1942,2.6,248.2
678,2023-12-01,-2.7,-6.9,533,2.2,1319,0,12.1,1754,2.4,225.4
678,2023-12-02,.8,-5.1,538,4.7,1337,0,14,1527,2.7,216.3
678,2023-12-03,.8,-3,652,5.5,1250,0,10.3,19,1.2,276.2
678,2023-12-04,3.3,-1.5,524,8.5,1352,0,10.9,904,2.1,238
678,2023-12-05,4.8,.7,144,10.1,1239,0,4.9,35,.9,281.7
678,2023-12-06,5.5,1.5,315,8.9,1413,15.5,13.8,1418,2.5,215.8
678,2023-12-07,4.2,.8,825,6.5,2216,0,15.5,338,3.9,254.5
678,2023-12-08,10.8,5.1,20,14.8,1432,0,15.9,2327,2.6,180.4
678,2023-12-09,12,8,1928,15.5,1327,0,15.8,107,3,240.3
678,2023-12-10,7.4,4.6,528,9.7,1223,22.5,4.1,2038,.6,43.1
678,2023-12-11,5.2,.7,2306,7.7,1,123,9.7,2112,2.3,39.1
678,2023-12-12,1.2,-.3,2244,2.6,1435,4.5,6.7,14,1,29.4
678,2023-12-13,3.7,-.5,124,8.8,1240,0,4.5,748,.7,238.4
678,2023-12-14,4.3,2.4,2341,5.6,1219,14.5,10.8,2113,.7,290
678,2023-12-15,.6,.2,1208,2.7,1,30.5,6.5,517,.9,24.3
678,2023-12-16,-4.4,-11.4,2344,2.6,459,,22.1,1911,5,281.5
678,2023-12-17,-10.7,-13.6,649,-7.7,1309,0,13.9,737,2.8,256.8
678,2023-12-18,-7.1,-11.9,200,-3.5,1315,0,11.6,47,2.4,250.8
678,2023-12-19,-3.6,-7.5,436,1.1,1234,0,4.4,2149,.6,241.6
678,2023-12-20,-7.8,-12.4,2353,-4.4,101,0,12,1359,2.3,189.2
678,2023-12-21,-12,-15.1,724,-7.4,1441,0,18.1,343,4.5,276.4
678,2023-12-22,-11.1,-15.6,614,-5.8,1425,0,14.2,317,2.6,227.1
678,2023-12-23,-6,-10.9,353,-1.6,1459,0,9.7,1202,2.6,237.8
678,2023-12-24,-3.5,-6.1,2044,.1,1415,0,9,1216,2,199.2
678,2023-12-25,-2.2,-4.9,20,.5,1346,0,13.8,1520,2.4,209.2
678,2023-12-26,.4,-3.5,211,3.3,1344,0,15.4,117,2.5,231.9
678,2023-12-27,-.2,-3.1,721,4.5,1323,0,5.2,151,.8,280.2
678,2023-12-28,1.4,-2.2,152,4.5,1251,0,12.3,1027,2.2,216.9
678,2023-12-29,2.2,-3.2,653,7.3,1323,0,12.1,2127,1.9,236.7
678,2023-12-30,1.9,.4,1821,4.7,323,1,9.2,150,.7,272.9
678,2023-12-31,.5,-.2,511,2.2,112,11.5,8.9,1234,1.1,287.3
678,2024-01-01,1.4,-.3,143,3.5,2301,.5,14.2,2357,1,104.8
678,2024-01-02,2,-.5,2354,4.2,1233,0,16.4,1007,2.8,181.1
678,2024-01-03,.6,-1.7,2115,3.6,1206,0,8.3,1101,1.7,302.4
678,2024-01-04,0,-3,811,3.4,1444,0,16.8,1353,3.4,207.8
678,2024-01-05,3.8,.4,2204,6.1,1022,0,18.6,611,3.3,233
678,2024-01-06,-.1,-2.8,741,3.7,1240,0,8.3,1350,2,219.1
678,2024-01-07,-4.7,-8.2,2323,-2.2,1409,0,15.3,1257,3.6,222.9
678,2024-01-08,-4.5,-10.2,500,.5,1454,0,13.8,2142,2.2,246.4
678,2024-01-09,-.2,-4.9,57,1.7,2057,0,7.9,2049,1.6,292.8
678,2024-01-10,-.7,-2.9,1954,3,1332,0,10.3,2342,1.3,229.5
678,2024-01-11,-.3,-4,809,1.9,2112,0,18.2,1427,3,237.8
678,2024-01-12,1.7,-1,2315,4.8,1229,0,10.8,713,2.3,239.8
678,2024-01-13,-1.6,-4.9,736,1.7,1236,0,10.1,222,1.7,276.6
678,2024-01-14,2.1,-1.9,16,5.3,1222,2,15.5,1031,3.8,280.5
678,2024-01-15,-1.7,-4.4,628,2.3,1256,0,9.9,1411,1.8,199.5
678,2024-01-16,-.3,-5.6,731,5.7,1438,0,8.9,2326,1,237
678,2024-01-17,4.1,-.4,1,5.3,1216,0,15.3,1145,2.6,245.9
678,2024-01-18,2.1,.3,2355,4.4,710,1.5,5.5,731,1.1,28.8
678,2024-01-19,-.5,-.8,601,.3,1,2.5,4.3,10,.6,35.9
678,2024-01-20,-.9,-1.9,2304,-.3,1325,19.5,7.9,1440,2.1,25.7
678,2024-01-21,-1.2,-2.1,227,.7,1323,.5,8.4,2358,.8,230.7
678,2024-01-22,-7.9,-12.7,2305,.3,33,0,17,1008,4,228.6
678,2024-01-23,-12.9,-15.5,734,-10.5,1406,0,15.2,746,3.6,231.4
678,2024-01-24,-10.7,-15.2,135,-6.5,1323,0,12.3,641,3.2,263.1
678,2024-01-25,-6,-12.2,730,.1,1458,0,8.2,2117,2,233.6
678,2024-01-26,-1.9,-7.5,46,2.8,1300,0,10.8,2111,1.9,207.9
678,2024-01-27,-.7,-3.8,635,3.8,1420,0,7.1,823,1.6,206.3
678,2024-01-28,-2,-4.5,322,1.5,1327,0,9.2,1454,2,239.1
678,2024-01-29,-1.7,-6.1,719,4,1251,0,6.8,2017,.9,238.7
678,2024-01-30,-1.2,-5,550,3.4,1250,0,3.6,0,.7,220.3
678,2024-01-31,4.2,-.8,5,9.3,1334,0,9.1,1031,2,204.8
678,2024-02-01,-1.9,-4.2,2056,3.5,5,8.5,7,757,.9,280.9
678,2024-02-02,-2.2,-3.7,1,-.9,1405,0,2.3,1511,.2,63
678,2024-02-03,-1,-2.4,303,1,1037,0,2.4,135,.3,232
678,2024-02-04,-.4,-1.1,540,.8,1205,0,2.2,1327,.2,79.2
678,2024-02-05,-2.1,-4,2310,.4,402,37,7.1,1208,1.3,22.2
678,2024-02-06,-3,-4.6,708,-.1,1200,.5,1.4,1219,,114
678,2024-02-07,-2.2,-4.8,2036,.9,1043,.5,4.2,2303,.5,287.3
678,2024-02-08,-2.2,-5.9,645,3.5,1247,0,5.7,1020,1,209.8
678,2024-02-09,-.5,-4.8,734,3.9,1446,0,10.6,1826,1.7,165.1
678,2024-02-10,-.2,-3.1,647,3.2,1239,0,11.5,435,2.8,238.6
678,2024-02-11,-.9,-3.6,634,2.9,1419,0,12,1513,2.9,225.5
678,2024-02-12,2.8,-4,718,7,1501,0,14.1,0,2.9,276.8
678,2024-02-13,7.5,3.6,10,10.5,1349,0,17.5,740,5.1,193.5
678,2024-02-14,11.5,8.1,26,14.9,1330,0,18.8,241,4.3,292.9
678,2024-02-15,1.2,-3.2,2227,11.5,33,24,11,30,,243.9
678,2024-02-16,-.4,-5.9,737,3,1501,.5,10.9,2307,,285.1
678,2024-02-17,5.7,-1.4,428,10.6,1610,0,10.7,1348,1.5,193.8
678,2024-02-18,11,3.6,724,15.7,1252,0,10.9,2050,2.2,228.1
678,2024-02-19,9.1,3,2331,15.6,1225,13.5,11,1431,1.9,240.3
678,2024-02-20,.2,-.9,2201,3.1,1,20,4,47,.4,14.9
678,2024-02-21,,,,,,42.5,,,,
678,2024-02-22,-3.9,-4.4,606,-2.5,1308,12,0,1,,66
678,2024-02-23,-3.9,-5.2,2357,-2.5,1250,.5,,,,
678,2024-02-24,-2.7,-5.7,16,-.6,1226,1,2.7,1415,.4,30.3
678,2024-02-25,-1.8,-4.2,2250,.4,1028,1.5,3.2,1450,,59.2
678,2024-02-26,-1.8,-4.4,255,.6,1040,.5,5.1,1351,.9,27.2
678,2024-02-27,-1.2,-3.9,2250,1.3,1318,0,4.3,916,.7,35.9
678,2024-02-28,1.2,-4.3,40,6,1221,0,5.1,1117,.8,198.3
678,2024-02-29,2.3,.1,2009,5,1214,0,7.4,53,.7,255.6
678,2024-03-01,-4.2,-9.1,2327,1.4,118,0,12.8,1403,2.3,244.5
678,2024-03-02,-3.9,-10.6,407,-.3,2354,0,17.4,1836,4,157.1
